Date - MST,Hourly Profile1,Season1,Date (MST),AIL,Gas Price,Price,Spark Spread
11/1/2024 0:00,ON PEAK,WINTER,2/19/2021 20:00,10577,3.75,51.71,23.585
11/1/2024 0:00,ON PEAK,WINTER,1/14/2023 11:00,10583,3.75,40.11,11.985
11/1/2024 0:00,ON PEAK,WINTER,1/14/2023 19:00,10598,3.75,165.83,137.705
11/1/2024 0:00,ON PEAK,WINTER,1/12/2023 21:00,10609,3.75,76.14,48.015
11/1/2024 0:00,ON PEAK,WINTER,2/19/2021 16:00,10617,3.75,52.95,24.825
11/1/2024 0:00,ON PEAK,WINTER,11/30/2021 20:00,10623,3.75,63.45,35.325
11/1/2024 0:00,ON PEAK,WINTER,2/11/2022 18:00,10632,3.75,547.39,519.265
11/1/2024 0:00,ON PEAK,WINTER,2/11/2022 14:00,10636,3.75,50.55,22.425
11/1/2024 0:00,ON PEAK,WINTER,2/19/2021 14:00,10645,3.75,45.62,17.495
11/1/2024 0:00,ON PEAK,WINTER,11/30/2021 15:00,10684,3.75,65.25,37.125
11/1/2024 0:00,ON PEAK,WINTER,2/11/2022 8:00,10690,3.75,52.27,24.145
11/1/2024 0:00,ON PEAK,WINTER,2/19/2021 13:00,10696,3.75,45.87,17.745
11/1/2024 0:00,ON PEAK,WINTER,2/11/2022 9:00,10718,3.75,53.78,25.655
11/1/2024 0:00,ON PEAK,WINTER,2/19/2021 19:00,10720,3.75,59.62,31.495
11/1/2024 0:00,ON PEAK,WINTER,2/19/2021 7:00,10730,3.75,43.28,15.155
11/1/2024 0:00,ON PEAK,WINTER,2/19/2021 17:00,10730,3.75,77.71,49.585
11/1/2024 0:00,ON PEAK,WINTER,2/11/2022 12:00,10733,3.75,49.73,21.605
11/1/2024 0:00,ON PEAK,WINTER,1/14/2023 17:00,10733,3.75,191.68,163.555
11/1/2024 0:00,ON PEAK,WINTER,2/11/2022 13:00,10742,3.75,51.62,23.495
11/1/2024 0:00,ON PEAK,WINTER,1/13/2023 20:00,10746,3.75,99.45,71.325
11/1/2024 0:00,ON PEAK,WINTER,1/14/2023 18:00,10746,3.75,135.72,107.595
11/1/2024 0:00,ON PEAK,WINTER,11/30/2021 19:00,10760,3.75,63.96,35.835
11/1/2024 0:00,ON PEAK,WINTER,2/11/2022 11:00,10762,3.75,49.45,21.325
11/1/2024 0:00,ON PEAK,WINTER,2/19/2021 12:00,10779,3.75,48.75,20.625
11/1/2024 0:00,ON PEAK,WINTER,1/13/2023 8:00,10781,3.75,264.62,236.495
11/1/2024 0:00,ON PEAK,WINTER,2/19/2021 18:00,10805,3.75,133.63,105.505
11/1/2024 0:00,ON PEAK,WINTER,2/11/2022 10:00,10808,3.75,52.6,24.475
11/1/2024 0:00,ON PEAK,WINTER,11/30/2021 18:00,10820,3.75,63.42,35.295
11/1/2024 0:00,ON PEAK,WINTER,1/12/2023 20:00,10822,3.75,77.69,49.565
11/1/2024 0:00,ON PEAK,WINTER,2/19/2021 8:00,10839,3.75,51.96,23.835
11/1/2024 0:00,ON PEAK,WINTER,2/19/2021 9:00,10844,3.75,51.86,23.735
11/1/2024 0:00,ON PEAK,WINTER,2/19/2021 10:00,10857,3.75,46.59,18.465
11/1/2024 0:00,ON PEAK,WINTER,2/19/2021 11:00,10868,3.75,49.75,21.625
11/1/2024 0:00,ON PEAK,WINTER,1/13/2023 9:00,10880,3.75,72.44,44.315
11/1/2024 0:00,ON PEAK,WINTER,1/13/2023 15:00,10882,3.75,78.93,50.805
11/1/2024 0:00,ON PEAK,WINTER,1/13/2023 19:00,10887,3.75,77.74,49.615
11/1/2024 0:00,ON PEAK,WINTER,1/13/2023 14:00,10916,3.75,92.47,64.345
11/1/2024 0:00,ON PEAK,WINTER,1/12/2023 7:00,10928,3.75,84.85,56.725
11/1/2024 0:00,ON PEAK,WINTER,11/30/2021 16:00,10938,3.75,76.87,48.745
11/1/2024 0:00,ON PEAK,WINTER,1/12/2023 19:00,10949,3.75,128.01,99.885
11/1/2024 0:00,ON PEAK,WINTER,1/13/2023 13:00,10979,3.75,74.17,46.045
11/1/2024 0:00,ON PEAK,WINTER,11/30/2021 17:00,10986,3.75,67.64,39.515
11/1/2024 0:00,ON PEAK,WINTER,1/13/2023 12:00,10987,3.75,72.97,44.845
11/1/2024 0:00,ON PEAK,WINTER,1/13/2023 18:00,10993,3.75,74.63,46.505
11/1/2024 0:00,ON PEAK,WINTER,1/13/2023 10:00,10997,3.75,67.36,39.235
11/1/2024 0:00,ON PEAK,WINTER,1/13/2023 11:00,11034,3.75,64.97,36.845
11/1/2024 0:00,ON PEAK,WINTER,1/13/2023 16:00,11034,3.75,78.04,49.915
11/1/2024 0:00,ON PEAK,WINTER,1/12/2023 15:00,11067,3.75,79.05,50.925
11/1/2024 0:00,ON PEAK,WINTER,1/12/2023 14:00,11071,3.75,139.58,111.455
11/1/2024 0:00,ON PEAK,WINTER,1/12/2023 18:00,11110,3.75,73.02,44.895
11/1/2024 0:00,ON PEAK,WINTER,1/12/2023 16:00,11128,3.75,67,38.875
11/1/2024 0:00,ON PEAK,WINTER,1/13/2023 17:00,11150,3.75,77.24,49.115
11/1/2024 0:00,ON PEAK,WINTER,1/12/2023 13:00,11158,3.75,74.92,46.795
11/1/2024 0:00,ON PEAK,WINTER,1/12/2023 8:00,11185,3.75,78.03,49.905
11/1/2024 0:00,ON PEAK,WINTER,1/12/2023 12:00,11205,3.75,73.97,45.845
11/1/2024 0:00,ON PEAK,WINTER,1/12/2023 10:00,11210,3.75,75.51,47.385
11/1/2024 0:00,ON PEAK,WINTER,1/12/2023 11:00,11218,3.75,66.33,38.205
11/1/2024 0:00,ON PEAK,WINTER,1/12/2023 9:00,11219,3.75,72.85,44.725
11/1/2024 0:00,ON PEAK,WINTER,1/12/2023 17:00,11243,3.75,72.73,44.605
11/1/2024 0:00,ON PEAK,WINTER,1/22/2022 22:00,9788,3.76,39.19,10.99
11/1/2024 0:00,ON PEAK,WINTER,1/22/2022 7:00,9836,3.76,35.23,7.03
11/1/2024 0:00,ON PEAK,WINTER,1/22/2022 21:00,10003,3.76,38.99,10.79
11/1/2024 0:00,ON PEAK,WINTER,1/22/2022 8:00,10052,3.76,41.53,13.33
11/1/2024 0:00,ON PEAK,WINTER,1/22/2022 14:00,10115,3.76,58.9,30.7
11/1/2024 0:00,ON PEAK,WINTER,1/22/2022 9:00,10135,3.76,47.03,18.83
11/1/2024 0:00,ON PEAK,WINTER,1/22/2022 13:00,10155,3.76,66.48,38.28
11/1/2024 0:00,ON PEAK,WINTER,1/22/2022 15:00,10161,3.76,58.9,30.7
11/1/2024 0:00,ON PEAK,WINTER,1/22/2022 20:00,10171,3.76,37.62,9.42
11/1/2024 0:00,ON PEAK,WINTER,1/22/2022 10:00,10218,3.76,54.17,25.97
11/1/2024 0:00,ON PEAK,WINTER,1/22/2022 12:00,10223,3.76,54.84,26.64
11/1/2024 0:00,ON PEAK,WINTER,1/22/2022 11:00,10262,3.76,56.22,28.02
11/1/2024 0:00,ON PEAK,WINTER,1/22/2022 19:00,10314,3.76,38.89,10.69
11/1/2024 0:00,ON PEAK,WINTER,1/22/2022 16:00,10321,3.76,58.9,30.7
11/1/2024 0:00,ON PEAK,WINTER,1/22/2022 18:00,10500,3.76,66.93,38.73
11/1/2024 0:00,ON PEAK,WINTER,1/22/2022 17:00,10560,3.76,81.01,52.81
11/1/2024 0:00,ON PEAK,WINTER,12/30/2021 7:00,10991,3.76,64.89,36.69
11/1/2024 0:00,ON PEAK,WINTER,12/30/2021 22:00,11156,3.76,74.68,46.48
11/1/2024 0:00,ON PEAK,WINTER,12/30/2021 8:00,11269,3.76,70.38,42.18
11/1/2024 0:00,ON PEAK,WINTER,12/30/2021 9:00,11345,3.76,81.65,53.45
11/1/2024 0:00,ON PEAK,WINTER,12/30/2021 21:00,11415,3.76,84.94,56.74
11/1/2024 0:00,ON PEAK,WINTER,12/30/2021 14:00,11427,3.76,71.15,42.95
11/1/2024 0:00,ON PEAK,WINTER,12/30/2021 10:00,11447,3.76,100.03,71.83
11/1/2024 0:00,ON PEAK,WINTER,12/30/2021 13:00,11470,3.76,79.99,51.79
11/1/2024 0:00,ON PEAK,WINTER,12/30/2021 15:00,11485,3.76,75.98,47.78
11/1/2024 0:00,ON PEAK,WINTER,12/30/2021 12:00,11490,3.76,80.8,52.6
11/1/2024 0:00,ON PEAK,WINTER,12/30/2021 11:00,11520,3.76,87.6,59.4
11/1/2024 0:00,ON PEAK,WINTER,12/30/2021 20:00,11529,3.76,82.01,53.81
11/1/2024 0:00,ON PEAK,WINTER,12/30/2021 19:00,11549,3.76,153.98,125.78
11/1/2024 0:00,ON PEAK,WINTER,12/30/2021 18:00,11602,3.76,102.51,74.31
11/1/2024 0:00,ON PEAK,WINTER,12/30/2021 16:00,11646,3.76,174.65,146.45
11/1/2024 0:00,ON PEAK,WINTER,12/30/2021 17:00,11683,3.76,472.51,444.31
11/1/2024 0:00,ON PEAK,WINTER,12/5/2021 7:00,10200,3.77,50.18,21.905
11/1/2024 0:00,ON PEAK,WINTER,12/5/2021 8:00,10383,3.77,60.61,32.335
11/1/2024 0:00,ON PEAK,WINTER,12/5/2021 22:00,10490,3.77,128.96,100.685
11/1/2024 0:00,ON PEAK,WINTER,12/5/2021 9:00,10535,3.77,60.23,31.955
11/1/2024 0:00,ON PEAK,WINTER,12/5/2021 14:00,10657,3.77,68.15,39.875
11/1/2024 0:00,ON PEAK,WINTER,12/5/2021 13:00,10658,3.77,70,41.725
11/1/2024 0:00,ON PEAK,WINTER,12/5/2021 12:00,10661,3.77,70,41.725
11/1/2024 0:00,ON PEAK,WINTER,12/5/2021 10:00,10684,3.77,69.65,41.375
11/1/2024 0:00,ON PEAK,WINTER,12/5/2021 11:00,10693,3.77,80,51.725
11/1/2024 0:00,ON PEAK,WINTER,12/5/2021 21:00,10729,3.77,144.06,115.785
11/1/2024 0:00,ON PEAK,WINTER,12/5/2021 15:00,10735,3.77,73.56,45.285
11/1/2024 0:00,ON PEAK,WINTER,12/5/2021 20:00,10936,3.77,190.46,162.185
11/1/2024 0:00,ON PEAK,WINTER,12/5/2021 19:00,11052,3.77,94.64,66.365
11/1/2024 0:00,ON PEAK,WINTER,12/5/2021 16:00,11059,3.77,87.55,59.275
11/1/2024 0:00,ON PEAK,WINTER,12/5/2021 18:00,11147,3.77,86.94,58.665
11/1/2024 0:00,ON PEAK,WINTER,12/5/2021 17:00,11250,3.77,87.55,59.275
11/1/2024 0:00,ON PEAK,WINTER,1/11/2024 22:00,11409,3.78,444.27,415.92
11/1/2024 0:00,ON PEAK,WINTER,1/11/2024 21:00,11714,3.78,631.28,602.93
11/1/2024 0:00,ON PEAK,WINTER,1/11/2024 7:00,11845,3.78,215.11,186.76
11/1/2024 0:00,ON PEAK,WINTER,1/11/2024 8:00,11855,3.78,601.31,572.96
11/1/2024 0:00,ON PEAK,WINTER,1/11/2024 9:00,11928,3.78,80.86,52.51
11/1/2024 0:00,ON PEAK,WINTER,1/11/2024 20:00,11930,3.78,449.18,420.83
11/1/2024 0:00,ON PEAK,WINTER,1/11/2024 10:00,11978,3.78,73.61,45.26
11/1/2024 0:00,ON PEAK,WINTER,1/11/2024 14:00,11983,3.78,167.42,139.07
11/1/2024 0:00,ON PEAK,WINTER,1/11/2024 11:00,12024,3.78,73.59,45.24
11/1/2024 0:00,ON PEAK,WINTER,1/11/2024 13:00,12033,3.78,135.2,106.85
11/1/2024 0:00,ON PEAK,WINTER,1/11/2024 12:00,12036,3.78,74.36,46.01
11/1/2024 0:00,ON PEAK,WINTER,1/11/2024 15:00,12050,3.78,85.25,56.9
11/1/2024 0:00,ON PEAK,WINTER,1/11/2024 19:00,12105,3.78,527.16,498.81
11/1/2024 0:00,ON PEAK,WINTER,1/11/2024 16:00,12162,3.78,136.76,108.41
11/1/2024 0:00,ON PEAK,WINTER,1/11/2024 18:00,12259,3.78,667.3,638.95
11/1/2024 0:00,ON PEAK,WINTER,1/11/2024 17:00,12384,3.78,629.01,600.66
11/1/2024 0:00,ON PEAK,WINTER,1/17/2023 22:00,10137,3.79,71.65,43.225
11/1/2024 0:00,ON PEAK,WINTER,2/17/2021 22:00,10350,3.79,54.74,26.315
11/1/2024 0:00,ON PEAK,WINTER,1/17/2023 14:00,10388,3.79,72.62,44.195
11/1/2024 0:00,ON PEAK,WINTER,1/17/2023 13:00,10414,3.79,73.26,44.835
11/1/2024 0:00,ON PEAK,WINTER,1/17/2023 7:00,10418,3.79,224.72,196.295
11/1/2024 0:00,ON PEAK,WINTER,1/17/2023 15:00,10422,3.79,111.66,83.235
11/1/2024 0:00,ON PEAK,WINTER,1/17/2023 12:00,10433,3.79,72.92,44.495
11/1/2024 0:00,ON PEAK,WINTER,1/17/2023 21:00,10459,3.79,88.28,59.855
11/1/2024 0:00,ON PEAK,WINTER,1/17/2023 11:00,10508,3.79,226.51,198.085
11/1/2024 0:00,ON PEAK,WINTER,2/17/2021 14:00,10534,3.79,446.31,417.885
11/1/2024 0:00,ON PEAK,WINTER,1/17/2023 8:00,10536,3.79,339.28,310.855
11/1/2024 0:00,ON PEAK,WINTER,2/17/2021 21:00,10537,3.79,145.26,116.835
11/1/2024 0:00,ON PEAK,WINTER,1/17/2023 16:00,10547,3.79,229.21,200.785
11/1/2024 0:00,ON PEAK,WINTER,1/17/2023 9:00,10563,3.79,79.4,50.975
11/1/2024 0:00,ON PEAK,WINTER,2/17/2021 13:00,10590,3.79,569.18,540.755
11/1/2024 0:00,ON PEAK,WINTER,2/17/2021 15:00,10595,3.79,88.59,60.165
11/1/2024 0:00,ON PEAK,WINTER,1/17/2023 10:00,10601,3.79,78.2,49.775
11/1/2024 0:00,ON PEAK,WINTER,1/17/2023 20:00,10625,3.79,189.38,160.955
11/1/2024 0:00,ON PEAK,WINTER,2/17/2021 12:00,10677,3.79,628.01,599.585
11/1/2024 0:00,ON PEAK,WINTER,2/17/2021 20:00,10722,3.79,486.29,457.865
11/1/2024 0:00,ON PEAK,WINTER,2/17/2021 16:00,10751,3.79,227.49,199.065
11/1/2024 0:00,ON PEAK,WINTER,1/17/2023 19:00,10752,3.79,143.08,114.655
11/1/2024 0:00,ON PEAK,WINTER,2/17/2021 11:00,10753,3.79,658.85,630.425
11/1/2024 0:00,ON PEAK,WINTER,1/17/2023 18:00,10785,3.79,128.55,100.125
11/1/2024 0:00,ON PEAK,WINTER,2/17/2021 10:00,10796,3.79,659.64,631.215
11/1/2024 0:00,ON PEAK,WINTER,2/17/2021 7:00,10824,3.79,716.42,687.995
11/1/2024 0:00,ON PEAK,WINTER,1/17/2023 17:00,10845,3.79,453.79,425.365
11/1/2024 0:00,ON PEAK,WINTER,2/17/2021 9:00,10890,3.79,668.78,640.355
11/1/2024 0:00,ON PEAK,WINTER,2/17/2021 8:00,10897,3.79,709.56,681.135
11/1/2024 0:00,ON PEAK,WINTER,2/17/2021 17:00,10914,3.79,436.57,408.145
11/1/2024 0:00,ON PEAK,WINTER,2/17/2021 19:00,10914,3.79,437.71,409.285
11/1/2024 0:00,ON PEAK,WINTER,2/17/2021 18:00,11092,3.79,437.74,409.315
11/1/2024 0:00,ON PEAK,WINTER,2/8/2021 7:00,11105,3.79,719.21,690.785
11/1/2024 0:00,ON PEAK,WINTER,2/8/2021 22:00,11148,3.79,51.28,22.855
11/1/2024 0:00,ON PEAK,WINTER,2/8/2021 8:00,11220,3.79,741.17,712.745
11/1/2024 0:00,ON PEAK,WINTER,2/8/2021 21:00,11283,3.79,61.32,32.895
11/1/2024 0:00,ON PEAK,WINTER,2/8/2021 14:00,11306,3.79,231.51,203.085
11/1/2024 0:00,ON PEAK,WINTER,2/8/2021 9:00,11316,3.79,857.69,829.265
11/1/2024 0:00,ON PEAK,WINTER,2/8/2021 15:00,11318,3.79,64.63,36.205
11/1/2024 0:00,ON PEAK,WINTER,2/8/2021 13:00,11324,3.79,711.1,682.675
11/1/2024 0:00,ON PEAK,WINTER,2/8/2021 12:00,11368,3.79,831.78,803.355
11/1/2024 0:00,ON PEAK,WINTER,2/8/2021 20:00,11390,3.79,342.57,314.145
11/1/2024 0:00,ON PEAK,WINTER,2/8/2021 11:00,11413,3.79,894.47,866.045
11/1/2024 0:00,ON PEAK,WINTER,2/8/2021 16:00,11428,3.79,317.94,289.515
11/1/2024 0:00,ON PEAK,WINTER,2/8/2021 10:00,11432,3.79,911,882.575
11/1/2024 0:00,ON PEAK,WINTER,2/8/2021 19:00,11513,3.79,551.56,523.135
11/1/2024 0:00,ON PEAK,WINTER,2/8/2021 17:00,11592,3.79,711.38,682.955
11/1/2024 0:00,ON PEAK,WINTER,2/8/2021 18:00,11696,3.79,722.72,694.295
11/1/2024 0:00,ON PEAK,WINTER,1/16/2022 7:00,9820,3.8,52.22,23.72
11/1/2024 0:00,ON PEAK,WINTER,1/16/2022 8:00,9998,3.8,54.06,25.56
11/1/2024 0:00,ON PEAK,WINTER,1/16/2022 22:00,10122,3.8,43.42,14.92
11/1/2024 0:00,ON PEAK,WINTER,1/16/2022 9:00,10140,3.8,59.42,30.92
11/1/2024 0:00,ON PEAK,WINTER,1/21/2022 22:00,10217,3.8,40.86,12.36
11/1/2024 0:00,ON PEAK,WINTER,1/14/2022 22:00,10238,3.8,40.18,11.68
11/1/2024 0:00,ON PEAK,WINTER,1/16/2022 10:00,10302,3.8,63.7,35.2
11/1/2024 0:00,ON PEAK,WINTER,1/16/2022 11:00,10377,3.8,54.61,26.11
11/1/2024 0:00,ON PEAK,WINTER,1/5/2023 22:00,10392,3.8,78.57,50.07
11/1/2024 0:00,ON PEAK,WINTER,1/16/2022 21:00,10394,3.8,57.53,29.03
11/1/2024 0:00,ON PEAK,WINTER,1/16/2022 13:00,10408,3.8,42.93,14.43
11/1/2024 0:00,ON PEAK,WINTER,1/16/2022 12:00,10412,3.8,48.41,19.91
11/1/2024 0:00,ON PEAK,WINTER,1/16/2022 14:00,10429,3.8,33.6,5.1
11/1/2024 0:00,ON PEAK,WINTER,1/21/2022 21:00,10439,3.8,40.77,12.27
11/1/2024 0:00,ON PEAK,WINTER,1/21/2022 7:00,10448,3.8,66.26,37.76
11/1/2024 0:00,ON PEAK,WINTER,1/14/2022 21:00,10489,3.8,51.86,23.36
11/1/2024 0:00,ON PEAK,WINTER,1/16/2022 15:00,10514,3.8,38.1,9.6
11/1/2024 0:00,ON PEAK,WINTER,1/14/2022 7:00,10584,3.8,194.43,165.93
11/1/2024 0:00,ON PEAK,WINTER,1/5/2023 7:00,10612,3.8,393.11,364.61
11/1/2024 0:00,ON PEAK,WINTER,1/16/2022 20:00,10617,3.8,42.91,14.41
11/1/2024 0:00,ON PEAK,WINTER,1/21/2022 20:00,10641,3.8,44.28,15.78
11/1/2024 0:00,ON PEAK,WINTER,1/21/2022 8:00,10666,3.8,168.84,140.34
11/1/2024 0:00,ON PEAK,WINTER,1/14/2022 9:00,10677,3.8,215.99,187.49
11/1/2024 0:00,ON PEAK,WINTER,1/14/2022 20:00,10686,3.8,50.86,22.36
11/1/2024 0:00,ON PEAK,WINTER,1/16/2022 16:00,10690,3.8,53.33,24.83
11/1/2024 0:00,ON PEAK,WINTER,1/14/2022 8:00,10698,3.8,459.52,431.02
11/1/2024 0:00,ON PEAK,WINTER,1/5/2023 21:00,10699,3.8,77.82,49.32
11/1/2024 0:00,ON PEAK,WINTER,1/21/2022 9:00,10704,3.8,69.42,40.92
11/1/2024 0:00,ON PEAK,WINTER,1/21/2022 15:00,10725,3.8,46.34,17.84
11/1/2024 0:00,ON PEAK,WINTER,1/14/2022 12:00,10740,3.8,67.75,39.25
11/1/2024 0:00,ON PEAK,WINTER,1/14/2022 10:00,10748,3.8,71.72,43.22
11/1/2024 0:00,ON PEAK,WINTER,1/21/2022 12:00,10750,3.8,54.02,25.52
11/1/2024 0:00,ON PEAK,WINTER,1/14/2022 14:00,10756,3.8,58.71,30.21
11/1/2024 0:00,ON PEAK,WINTER,1/21/2022 14:00,10760,3.8,48.52,20.02
11/1/2024 0:00,ON PEAK,WINTER,1/16/2022 19:00,10766,3.8,45.27,16.77
11/1/2024 0:00,ON PEAK,WINTER,1/21/2022 16:00,10766,3.8,60.19,31.69
11/1/2024 0:00,ON PEAK,WINTER,1/21/2022 19:00,10770,3.8,53.71,25.21
11/1/2024 0:00,ON PEAK,WINTER,1/21/2022 13:00,10774,3.8,48.3,19.8
11/1/2024 0:00,ON PEAK,WINTER,1/14/2022 13:00,10777,3.8,63.48,34.98
11/1/2024 0:00,ON PEAK,WINTER,1/21/2022 10:00,10778,3.8,80,51.5
11/1/2024 0:00,ON PEAK,WINTER,1/21/2022 11:00,10781,3.8,96.41,67.91
11/1/2024 0:00,ON PEAK,WINTER,1/14/2022 15:00,10793,3.8,57.6,29.1
11/1/2024 0:00,ON PEAK,WINTER,1/14/2022 11:00,10816,3.8,72.5,44
11/1/2024 0:00,ON PEAK,WINTER,1/14/2022 19:00,10858,3.8,54.08,25.58
11/1/2024 0:00,ON PEAK,WINTER,1/5/2023 8:00,10868,3.8,141.21,112.71
11/1/2024 0:00,ON PEAK,WINTER,1/21/2022 18:00,10876,3.8,57.17,28.67
11/1/2024 0:00,ON PEAK,WINTER,1/5/2023 20:00,10881,3.8,75.06,46.56
11/1/2024 0:00,ON PEAK,WINTER,1/5/2023 13:00,10884,3.8,416.94,388.44
11/1/2024 0:00,ON PEAK,WINTER,1/5/2023 11:00,10917,3.8,79.89,51.39
11/1/2024 0:00,ON PEAK,WINTER,1/16/2022 18:00,10918,3.8,57.11,28.61
11/1/2024 0:00,ON PEAK,WINTER,1/5/2023 14:00,10941,3.8,109.15,80.65
11/1/2024 0:00,ON PEAK,WINTER,1/14/2022 16:00,10943,3.8,43.55,15.05
11/1/2024 0:00,ON PEAK,WINTER,1/5/2023 12:00,10947,3.8,86.99,58.49
11/1/2024 0:00,ON PEAK,WINTER,1/5/2023 9:00,10947,3.8,114.93,86.43
11/1/2024 0:00,ON PEAK,WINTER,1/5/2023 10:00,10963,3.8,79.94,51.44
11/1/2024 0:00,ON PEAK,WINTER,1/5/2023 15:00,10995,3.8,257.08,228.58
11/1/2024 0:00,ON PEAK,WINTER,1/21/2022 17:00,10998,3.8,61.4,32.9
11/1/2024 0:00,ON PEAK,WINTER,1/5/2023 19:00,10998,3.8,75.06,46.56
11/1/2024 0:00,ON PEAK,WINTER,1/16/2022 17:00,11039,3.8,60.76,32.26
11/1/2024 0:00,ON PEAK,WINTER,1/14/2022 18:00,11053,3.8,42.55,14.05
11/1/2024 0:00,ON PEAK,WINTER,1/5/2023 18:00,11080,3.8,75.12,46.62
11/1/2024 0:00,ON PEAK,WINTER,1/5/2023 16:00,11100,3.8,115,86.5
11/1/2024 0:00,ON PEAK,WINTER,1/14/2022 17:00,11145,3.8,55.1,26.6
11/1/2024 0:00,ON PEAK,WINTER,1/5/2023 17:00,11187,3.8,87.83,59.33
11/1/2024 0:00,ON PEAK,WINTER,11/22/2021 22:00,9928,3.85,51.36,22.485
11/1/2024 0:00,ON PEAK,WINTER,11/22/2021 21:00,10221,3.85,58.73,29.855
11/1/2024 0:00,ON PEAK,WINTER,11/22/2021 7:00,10335,3.85,87.97,59.095
11/1/2024 0:00,ON PEAK,WINTER,11/22/2021 20:00,10389,3.85,61.99,33.115
11/1/2024 0:00,ON PEAK,WINTER,11/22/2021 14:00,10430,3.85,51.59,22.715
11/1/2024 0:00,ON PEAK,WINTER,11/22/2021 12:00,10449,3.85,58.1,29.225
11/1/2024 0:00,ON PEAK,WINTER,11/22/2021 13:00,10459,3.85,58.7,29.825
11/1/2024 0:00,ON PEAK,WINTER,11/22/2021 11:00,10495,3.85,74.99,46.115
11/1/2024 0:00,ON PEAK,WINTER,11/22/2021 9:00,10495,3.85,109.78,80.905
11/1/2024 0:00,ON PEAK,WINTER,11/22/2021 15:00,10503,3.85,59.25,30.375
11/1/2024 0:00,ON PEAK,WINTER,11/22/2021 10:00,10509,3.85,81.07,52.195
11/1/2024 0:00,ON PEAK,WINTER,11/22/2021 8:00,10549,3.85,96.27,67.395
11/1/2024 0:00,ON PEAK,WINTER,11/22/2021 19:00,10598,3.85,63.27,34.395
11/1/2024 0:00,ON PEAK,WINTER,11/22/2021 16:00,10742,3.85,67.7,38.825
11/1/2024 0:00,ON PEAK,WINTER,11/22/2021 18:00,10797,3.85,65.14,36.265
11/1/2024 0:00,ON PEAK,WINTER,12/17/2021 22:00,10875,3.85,56.75,27.875
11/1/2024 0:00,ON PEAK,WINTER,11/22/2021 17:00,10975,3.85,74.87,45.995
11/1/2024 0:00,ON PEAK,WINTER,12/17/2021 21:00,11161,3.85,64.35,35.475
11/1/2024 0:00,ON PEAK,WINTER,12/17/2021 12:00,11186,3.85,133.45,104.575
11/1/2024 0:00,ON PEAK,WINTER,12/17/2021 9:00,11209,3.85,505.05,476.175
11/1/2024 0:00,ON PEAK,WINTER,12/17/2021 11:00,11216,3.85,205.04,176.165
11/1/2024 0:00,ON PEAK,WINTER,12/17/2021 10:00,11222,3.85,257.13,228.255
11/1/2024 0:00,ON PEAK,WINTER,12/17/2021 14:00,11228,3.85,59.89,31.015
11/1/2024 0:00,ON PEAK,WINTER,12/17/2021 15:00,11233,3.85,55.46,26.585
11/1/2024 0:00,ON PEAK,WINTER,12/17/2021 13:00,11238,3.85,80.56,51.685
11/1/2024 0:00,ON PEAK,WINTER,12/17/2021 8:00,11260,3.85,547.32,518.445
11/1/2024 0:00,ON PEAK,WINTER,12/17/2021 7:00,11264,3.85,182.13,153.255
11/1/2024 0:00,ON PEAK,WINTER,12/17/2021 20:00,11403,3.85,67.18,38.305
11/1/2024 0:00,ON PEAK,WINTER,12/17/2021 16:00,11478,3.85,55.2,26.325
11/1/2024 0:00,ON PEAK,WINTER,12/17/2021 19:00,11495,3.85,67.32,38.445
11/1/2024 0:00,ON PEAK,WINTER,12/17/2021 18:00,11507,3.85,62.06,33.185
11/1/2024 0:00,ON PEAK,WINTER,12/17/2021 17:00,11553,3.85,58.32,29.445
11/1/2024 0:00,ON PEAK,WINTER,1/15/2022 7:00,9815,3.86,47.93,18.98
11/1/2024 0:00,ON PEAK,WINTER,1/15/2022 22:00,10076,3.86,52.32,23.37
11/1/2024 0:00,ON PEAK,WINTER,1/15/2022 8:00,10094,3.86,58.61,29.66
11/1/2024 0:00,ON PEAK,WINTER,1/15/2022 9:00,10178,3.86,60.11,31.16
11/1/2024 0:00,ON PEAK,WINTER,1/15/2022 14:00,10258,3.86,44.63,15.68
11/1/2024 0:00,ON PEAK,WINTER,1/9/2023 22:00,10264,3.86,79.52,50.57
11/1/2024 0:00,ON PEAK,WINTER,1/15/2022 21:00,10267,3.86,53.84,24.89
11/1/2024 0:00,ON PEAK,WINTER,1/15/2022 10:00,10271,3.86,58.53,29.58
11/1/2024 0:00,ON PEAK,WINTER,1/15/2022 13:00,10279,3.86,53.05,24.1
11/1/2024 0:00,ON PEAK,WINTER,1/15/2022 11:00,10291,3.86,59.91,30.96
11/1/2024 0:00,ON PEAK,WINTER,1/15/2022 15:00,10300,3.86,43.9,14.95
11/1/2024 0:00,ON PEAK,WINTER,1/15/2022 12:00,10301,3.86,58.04,29.09
11/1/2024 0:00,ON PEAK,WINTER,1/15/2022 16:00,10375,3.86,59.3,30.35
11/1/2024 0:00,ON PEAK,WINTER,1/9/2023 21:00,10428,3.86,292.76,263.81
11/1/2024 0:00,ON PEAK,WINTER,1/15/2022 20:00,10432,3.86,52.84,23.89
11/1/2024 0:00,ON PEAK,WINTER,1/15/2022 19:00,10519,3.86,54.66,25.71
11/1/2024 0:00,ON PEAK,WINTER,1/15/2022 18:00,10581,3.86,62.89,33.94
11/1/2024 0:00,ON PEAK,WINTER,1/15/2022 17:00,10646,3.86,68.54,39.59
